"","status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code"
"152","939187791816138752",2017-12-08 17:39:53,"485909361","HoCoRec","What's happening this weekend #HoCoMD? Check out our events on our FB events page and subscribe to stay in the loop! https://t.co/2QXbPXfH2v https://t.co/G2apUDkSAV","TweetDeck",NA,NA,NA,FALSE,FALSE,2,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","939186548293230592",2017-12-08 17:34:57,"161698693","HoCoGov","@HoCoGov Bureau of Utilities reports a broken H2O main in 2200 block of Mount Hebron Dr, affecting surrounding #EllicottCityMD streets (see map). Bureau estimates repair will take six hrs to cmplt. For more info #HoCoMD, ?s and/or concerns, call 410-313-4900. https://t.co/I2xlhcFnCt","TweetDeck",NA,"161698693","HoCoGov",FALSE,FALSE,0,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","939185077342425089",2017-12-08 17:29:06,"161698693","HoCoGov","TRAFFIC ALERT #HoCoMD. Southbound I-95 at MD 100 is CLOSED for a crash. https://t.co/qXFlFZAXg1","TweetDeck",NA,NA,NA,TRUE,FALSE,0,0,"en","939183757197799424","Alert Howard Co: Crash closes SB I-95 at MD 100 sf #mdtraffic #mdotnews",NA,NA,NA,NA,NA,NA,NA,NA
"155","939182826699837441",2017-12-08 17:20:09,"926275473679831040","smartcoachmd","Kids may have a hard time concentrating, but Play Attention can help in just 4 weeks! #adhdlife #homeworkhelp #columbiamd #hocofamilies https://t.co/65fF219YEU","Hootsuite",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","939182804629381120",2017-12-08 17:20:04,"553170979","HashItOut_Jane","RT @thehorizonfound: Join @HealthyMaryland and @RepCummings on Jan. 11 in #ColumbiaMD for a public forum on Medicaid in Maryland. RSVP: htt…","Twitter Web Client",NA,NA,NA,FALSE,TRUE,0,3,"en",NA,NA,"939167445184598016","Join @HealthyMaryland and @RepCummings on Jan. 11 in #ColumbiaMD for a public forum on Medicaid in Maryland. RSVP: https://t.co/LY1o1RuGFj https://t.co/Asp8UilhX9",NA,NA,NA,NA,NA,NA
"157","939181483876671489",2017-12-08 17:14:49,"1353165612","DanielMedinger","Also terrific to see Amanda Hof, Kristin Johnson and Jenni Ferguson at last evening's @LHCLeads event! #HoCoMd https://t.co/VKmpSaCU98","Twitter Web Client",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","939178605980143616",2017-12-08 17:03:23,"2460418039","echealthfit","Ready to kick sugar to the curb? For many of us, it's the one thing that holds us back from our health goals. Fortunately, our own in-house nutritionist is hosting a 21 Day Sugar Detox in January. Learn more here: https://t.co/I4VzLdI9Ql #sugardetox #nutritionfirst #hocomd https://t.co/3euWWYDVxF","Buffer",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","939175899026673665",2017-12-08 16:52:38,"80910617","HealthyMaryland","RT @thehorizonfound: Join @HealthyMaryland and @RepCummings on Jan. 11 in #ColumbiaMD for a public forum on Medicaid in Maryland. RSVP: htt…","Twitter for iPhone",NA,NA,NA,FALSE,TRUE,0,3,"en",NA,NA,"939167445184598016","Join @HealthyMaryland and @RepCummings on Jan. 11 in #ColumbiaMD for a public forum on Medicaid in Maryland. RSVP: https://t.co/LY1o1RuGFj https://t.co/Asp8UilhX9",NA,NA,NA,NA,NA,NA
"160","939169456235909120",2017-12-08 16:27:01,"1353165612","DanielMedinger","Sincere thanks to @LHCLeads for hosting a festive event last night &amp; supporting two new #HoCoMD entrepreneurs - Hysteria Brewing Company &amp; @LostArkDist - and great to meet with many community leaders including Stacie Hunt, Cyndi &amp; @RonGula https://t.co/vWOgvgBeuJ","Twitter Web Client",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","939168559061700608",2017-12-08 16:23:28,"3164373936","HocoApfo","It's not Star Wars, but last week's testimony to the State Delegation has action between opposing forces dueling over the costs of delivering  #HoCoMD Adequate Public Facilities &amp; Schools. 

https://t.co/aRxrbPAUfE","Twitter Web Client",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","939167746020999168",2017-12-08 16:20:14,"21483809","Treadstone71LLC","Traditional tradecraft SIGNUP brought to cyber #ColumbiaMD #NSA #BWI #fanx #nsagov @nsagov https://t.co/pHfP3Wk4aB","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","939167445184598016",2017-12-08 16:19:02,"19299456","thehorizonfound","Join @HealthyMaryland and @RepCummings on Jan. 11 in #ColumbiaMD for a public forum on Medicaid in Maryland. RSVP: https://t.co/LY1o1RuGFj https://t.co/Asp8UilhX9","Buffer",NA,NA,NA,FALSE,FALSE,2,3,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","939166106664751105",2017-12-08 16:13:43,"928674169","AlehouseCol","Today we're featuring an #Oyster #PoBoy. #Chesapeake oysters are served on a toasted sub roll with lettuce, tomato, and chipotle remoulade #HoCoMD #Lunch https://t.co/heiHTPuBJS","TweetDeck",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","939165755970674688",2017-12-08 16:12:19,"44898703","HoCoChamber","@RepSarbanes holding telephone town hall to get your thoughts on issues facing the nation this Monday at 5:35 p.m. Details at https://t.co/8mzw36e1ry. #HoCoPolicy18 #HoCoMd https://t.co/waNWgvlfoq","Twitter Web Client",NA,"364415553","RepSarbanes",FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","939149427587076096",2017-12-08 15:07:26,"562414720","CurtisCNS","RT @HoCoGov: @NWS_BaltWash has issued a Winter Wx Advisory for #HoCoMD from midnight tonight to 4 pm, 12/9. For HoCoMD, forecasters not rea…","Twitter for iPad",NA,NA,NA,FALSE,TRUE,0,1,"en",NA,NA,"939147670039547904","@NWS_BaltWash has issued a Winter Wx Advisory for #HoCoMD from midnight tonight to 4 pm, 12/9. For HoCoMD, forecasters not really predicting anything but minor slushy accumulations, but snow is exp along I-95 corridor from NE MD to near Fredericksburg, VA. Pls use caution on rds.",NA,NA,NA,NA,NA,NA
"167","939148721530470402",2017-12-08 15:04:38,"707050415032893441","mygynaee","Meet Claro M. Pio Roda, DrPH. On Jan. 2, he'll become our new vice president of finance/chief financial officer. We're looking forward to having him join us! https://t.co/gr0OyVP9Bv #hocomd #baltimore https://t.co/X8AWxVNq9K","IFTTT",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","939147875451326465",2017-12-08 15:01:16,"19661811","HopkinsHowardC","Meet Claro M. Pio Roda, DrPH. On Jan. 2, he'll become our new vice president of finance/chief financial officer. We're looking forward to having him join us! https://t.co/bUAPyW7gPN #hocomd #baltimore https://t.co/qvh5Pkp5OO","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","939147670039547904",2017-12-08 15:00:27,"161698693","HoCoGov","@NWS_BaltWash has issued a Winter Wx Advisory for #HoCoMD from midnight tonight to 4 pm, 12/9. For HoCoMD, forecasters not really predicting anything but minor slushy accumulations, but snow is exp along I-95 corridor from NE MD to near Fredericksburg, VA. Pls use caution on rds.","TweetDeck",NA,"860334187","NWS_BaltWash",FALSE,FALSE,1,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","939143422509748225",2017-12-08 14:43:35,"877286035926941699","BirthdayMailer","RT @JasonsWine: Kicking another #HoCoMD weekend off right with the 1st of 2 tastings. Join us today from 4-7PM for these tempting treats! =…","Twitter for iPhone",NA,NA,NA,FALSE,TRUE,0,1,"en",NA,NA,"939129235855282176","Kicking another #HoCoMD weekend off right with the 1st of 2 tastings. Join us today from 4-7PM for these tempting treats! ===&gt;https://t.co/92dfR3CQfZ",NA,NA,NA,NA,NA,NA
"171","939129448586194945",2017-12-08 13:48:03,"2830938240","_hackground_","#hocomd #demystifyingstem #experientiallearning #columbiamd 1st and 2nd graders from our… https://t.co/URcMtyqmCn","Instagram",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/012132305c17a818.json","Fulton","Fulton, MD","city","United States","US"
"172","939129235855282176",2017-12-08 13:47:12,"350364146","JasonsWine","Kicking another #HoCoMD weekend off right with the 1st of 2 tastings. Join us today from 4-7PM for these tempting treats! ===&gt;https://t.co/92dfR3CQfZ","Twitter Web Client",NA,NA,NA,FALSE,FALSE,3,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","939127895544381440",2017-12-08 13:41:53,"2830938240","_hackground_","#hocomd #demystifyingstem #experientiallearning #columbiamd #fpv Thursday #drone… https://t.co/mRsfFLWWq9","Instagram",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/012132305c17a818.json","Fulton","Fulton, MD","city","United States","US"
"174","939127724668522496",2017-12-08 13:41:12,"873222052530061312","Hiruy4HoCo","As demonstrated here, it is possible to perform school redistricting by optimizing simultaneously for distance, capacity, and socioeconomic factors.  #hcpss #hocomd #hoco #hocopolitics #apfo @hocoblogs  https://t.co/coSqREHMzH","Squarespace",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US"
"175","939121648158085120",2017-12-08 13:17:03,"847807825","UUColumbia","Dec 10 4-5pm Mark Your Calendar -- 2nd Sunday monthly for our #BlackLivesMatter vigil. We will hold vigil until Black Lives Matter in #HoCoMD &amp; beyond. https://t.co/8hYj35xVuu #UUSunday https://t.co/5I11ehkUGK","Buffer",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","939117770410733568",2017-12-08 13:01:39,"1083843457","mevansarthurs","RT @GregBJennings: Congrats to @mevansarthurs, the newest member of the Howard County Central Committee.   #hocomd #dems https://t.co/cpYZ1…","Twitter for iPhone",NA,NA,NA,FALSE,TRUE,0,1,"en",NA,NA,"938594437697015809","Congrats to @mevansarthurs, the newest member of the Howard County Central Committee.   #hocomd #dems https://t.co/cpYZ1DQUJ7",NA,NA,NA,NA,NA,NA
"177","939116007406362624",2017-12-08 12:54:38,"2181053575","LoriConforti","RT @HCDFRS: The @NWS_BaltWash has issued a Winter Weather Advisory for #HoCoMD, effective from midnight tonight to 4 PM Saturday. 2 - 4"" ar…","Twitter for iPhone",NA,NA,NA,FALSE,TRUE,0,3,"en",NA,NA,"939107374023004167","The @NWS_BaltWash has issued a Winter Weather Advisory for #HoCoMD, effective from midnight tonight to 4 PM Saturday. 2 - 4"" are expected with slippery road conditions. #MDWx",NA,NA,NA,NA,NA,NA
"178","939108752019554304",2017-12-08 12:25:48,"478164218","RonniEmden","RT @HCDFRS: The @NWS_BaltWash has issued a Winter Weather Advisory for #HoCoMD, effective from midnight tonight to 4 PM Saturday. 2 - 4"" ar…","Twitter for Android",NA,NA,NA,FALSE,TRUE,0,3,"en",NA,NA,"939107374023004167","The @NWS_BaltWash has issued a Winter Weather Advisory for #HoCoMD, effective from midnight tonight to 4 PM Saturday. 2 - 4"" are expected with slippery road conditions. #MDWx",NA,NA,NA,NA,NA,NA
"179","939107374023004167",2017-12-08 12:20:20,"562071938","HCDFRS","The @NWS_BaltWash has issued a Winter Weather Advisory for #HoCoMD, effective from midnight tonight to 4 PM Saturday. 2 - 4"" are expected with slippery road conditions. #MDWx","Twitter Web Client",NA,NA,NA,FALSE,FALSE,2,3,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","939086849083170816",2017-12-08 10:58:46,"14810569","macsmom","“ISO” https://t.co/QiRhXW8mAu Village Green/Town² #columbiamd #ColumbiaAssociation #Millennials","Twitter for iPad",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","939029450355642369",2017-12-08 07:10:41,"1860138530","opoqutep","RT @InspirHope4Life: Thank you #Sponsors only 4 #free seats are available. Message to reserve yours. #AACO #HoCoMD #Baltimore https://t.co/…","Mobile Web (M2)",NA,NA,NA,FALSE,TRUE,0,2,"en",NA,NA,"913469913037197313","Thank you #Sponsors only 4 #free seats are available. Message to reserve yours. #AACO #HoCoMD #Baltimore https://t.co/oq9LmNWVvy?amp=1",NA,NA,NA,NA,NA,NA
"182","939009900591464449",2017-12-08 05:53:00,"2354228635","BroochOpioidEMS","RT @HCPDNews: OVERDOSE: #HoCoPolice responded to a non-fatal overdose today in which life-saving Narcan was administered. That brings the Y…","Twitter Web Client",NA,NA,NA,FALSE,TRUE,0,4,"en",NA,NA,"938781031217364992","OVERDOSE: #HoCoPolice responded to a non-fatal overdose today in which life-saving Narcan was administered. That brings the YTD total of fatal and non-fatal overdoses to 211. If you or someone you know in #HoCoMD needs help, call 800-422-0009, 24-hours a day #HoCoHelp https://t.co/FGrByYQMW6",NA,NA,NA,NA,NA,NA
"183","938970137410945024",2017-12-08 03:15:00,"928674169","AlehouseCol","ICYMI: We've got gift cards ready to go! Come by, grab a #giftcard and surprise them this #holidayseason. For every $100 you spend, you'll receive $10 for you! #HoCoMD #HolidayGiftGuide https://t.co/Bf5zyZ1XPv","TweetDeck",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","938967046867640325",2017-12-08 03:02:43,"926275473679831040","smartcoachmd","Want to see the Family Navigator Program brought back? Come voice your opinion  to the Executive Director for Governor's Office of Children at our center in #ColumbiaMD. RSVP:  mjgtkd1@aol.com 
https://t.co/qoMkeHnMVi #MDFamilyNetwork #HoCoMD","Hootsuite",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","938948529816514560",2017-12-08 01:49:08,"746515538646548480","MobileVidGuard","RT @HCPDNews: #HoCoPolice are holding a forum on Safety &amp; Security for Houses of Worship. All gathering places should have an Emergency Act…","Twitter for iPhone",NA,NA,NA,FALSE,TRUE,0,3,"en",NA,NA,"938921842789756928","#HoCoPolice are holding a forum on Safety &amp; Security for Houses of Worship. All gathering places should have an Emergency Action Plan. Find more info at https://t.co/TeBVSveu9L. https://t.co/6doWpCub4K",NA,NA,NA,NA,NA,NA
"186","938927950963068929",2017-12-08 00:27:22,"935429406","HCPDNews","#HoCoPolice are talking about security with leaders from houses of worship. During an active threat, evacuate sanctuary and childcare areas. Know all possible exit points. Run, Hide or Fight if it’s your last resort. https://t.co/8rZNU2z64r","Twitter for iPhone",NA,NA,NA,FALSE,FALSE,5,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","938922378226225152",2017-12-08 00:05:13,"35324840","Dana_Leach","RT @HCPDNews: #HoCoPolice are holding a forum on Safety &amp; Security for Houses of Worship. All gathering places should have an Emergency Act…","Twitter for iPhone",NA,NA,NA,FALSE,TRUE,0,3,"en",NA,NA,"938921842789756928","#HoCoPolice are holding a forum on Safety &amp; Security for Houses of Worship. All gathering places should have an Emergency Action Plan. Find more info at https://t.co/TeBVSveu9L. https://t.co/6doWpCub4K",NA,NA,NA,NA,NA,NA
"188","938922130728775681",2017-12-08 00:04:14,"1073852533","laurenrajczak","RT @HCPDNews: #HoCoPolice are holding a forum on Safety &amp; Security for Houses of Worship. All gathering places should have an Emergency Act…","Twitter for Android",NA,NA,NA,FALSE,TRUE,0,3,"en",NA,NA,"938921842789756928","#HoCoPolice are holding a forum on Safety &amp; Security for Houses of Worship. All gathering places should have an Emergency Action Plan. Find more info at https://t.co/TeBVSveu9L. https://t.co/6doWpCub4K",NA,NA,NA,NA,NA,NA
"189","938921842789756928",2017-12-08 00:03:06,"935429406","HCPDNews","#HoCoPolice are holding a forum on Safety &amp; Security for Houses of Worship. All gathering places should have an Emergency Action Plan. Find more info at https://t.co/TeBVSveu9L. https://t.co/6doWpCub4K","Twitter for iPhone",NA,NA,NA,FALSE,FALSE,8,3,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","938921273173954560",2017-12-08 00:00:50,"21483809","Treadstone71LLC","Counter Intelligence, Target Centric OSINT, Analysis #training - #columbiamd #nsagov #nsa #annapolisjunction #threatintelligence https://t.co/HQQd7QLXkN","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","938915000223182848",2017-12-07 23:35:54,"30946395","krisfergie","#HoCoMD @lhcleads membership HH. Representing #BCE2015 (@ Lost Ark Distilling Co in Columbia, MD w/ @jennimalia) https://t.co/2wLWEPzncA https://t.co/ZwVJSnSBH6","Foursquare",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/dea1eac2d7ef8878.json","Maryland","Maryland, USA","admin","United States","US"
"192","938912759617654784",2017-12-07 23:27:00,"65536177","AKittleman","This year's biz breakfast is a can't miss. Get your tix today #HoCoMD https://t.co/U0DLmYAcTU","Twitter Ads Composer",NA,NA,NA,FALSE,FALSE,3,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","938907900348719104",2017-12-07 23:07:42,"928674169","AlehouseCol","We've got all your #TNF coverage tonight! Come by and enjoy #foodspecials, $3 domestic bottles, $4 @OliverBrewingCo #ales and $5 house #wine and rail drinks beginning at 8:00 #HoCoMD https://t.co/NLPCyEEu7Y","TweetDeck",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","938896489975308288",2017-12-07 22:22:21,"3164373936","HocoApfo","#HCPSS BOE gets a fresh budget update for #HoCoMD as #APFO, Excise &amp; Transfer Taxes for growth are in play. 
As AAA debt is maxed - Might need to keep an eye on the purple slice of the pie <f0><U+009F><U+0091><U+0080>

https://t.co/BI1qPyyMx7 https://t.co/V1MQJlBCKy","Twitter Web Client",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","938890695376596994",2017-12-07 21:59:20,"2857228857","SagerMarketing","RT Steven_Sager ""2 men charged with attempted murder in Md. gas station attack https://t.co/sYsi1wrLcG via WTOP #HoCoMD""","IFTTT",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","938889958336729090",2017-12-07 21:56:24,"913194096","Steven_Sager","2 men charged with attempted murder in Md. gas station attack https://t.co/qwpc2KoAWQ via WTOP #HoCoMD","IFTTT",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","938888716634021889",2017-12-07 21:51:28,"65695773","lmcclarty34","For the latest in #HoCoMD #economic and #community development news, check out @hocochamber #IntheLoop https://t.co/8SktOBO1bN","LinkedIn",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","938882623627317248",2017-12-07 21:27:15,"745661379047211008","AltaWildeLake","Thank You @MODPizza for stepping up short notice to help us out with our #PayitForward Outreach Event. #ModPIzzaColumbia
 #AltaWildeLake #AWLPayitForward #ColumbiaMD #lovewhereyoulive https://t.co/OV3X5XVE5T","Sprout Social",NA,NA,NA,FALSE,FALSE,3,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","938881151497850880",2017-12-07 21:21:24,"844978782087860224","atomic_trivia","Last night: Know Nonsense sweeps the Round 6 Special on comedians and stomps to victory! Will your team be next? Join us Wednesday, Dec. 13, 7pm @2ndChanceSaloon! #Trivia #HoCoMd #ColumbiaMD","Twitter Web Client",NA,NA,NA,FALSE,FALSE,2,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","938880852188155904",2017-12-07 21:20:13,"21483809","Treadstone71LLC","Traditional tradecraft SIGNUP #blackfriday #ColumbiaMD #annapolisjunction #nsagov Discounts end December 8 - less than 2 days left - https://t.co/aCNsM48WLf","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","938880816830124032",2017-12-07 21:20:04,"23874741","NottinghamsMD","Happy Throwback Thursday: After 9pm Beer Pong Tournaments $2 Miller Light &amp; Yuengling Draft $3 Fireball &amp; Jager shots
#ColumbiaMD #HoCoMD https://t.co/jwVuwqatbt","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","938880120613466112",2017-12-07 21:17:18,"47380463","PhotoFlair","RT @HoCoGov: Don't forget #HoCoMD, @HoCoRec Christmas in the Park is TONIGHT, 12/7, 6 pm at  Centennial Park, 10000 MD 108, #EllicottCityMD…","Twitter for Android",NA,NA,NA,FALSE,TRUE,0,1,"en",NA,NA,"938876762506874880","Don't forget #HoCoMD, @HoCoRec Christmas in the Park is TONIGHT, 12/7, 6 pm at  Centennial Park, 10000 MD 108, #EllicottCityMD. Come kick off the holiday season w/ a tree lighting ceremony, caroling, light refreshments &amp; a special visit from Santa Claus. Free fun for all ages. https://t.co/IuHieKczyj",NA,NA,NA,NA,NA,NA
"203","938879647600791552",2017-12-07 21:15:26,"844978782087860224","atomic_trivia","Holy magoo, did you guys see this? I think I gained five pounds just retweeting this! #HoCoMd #ColumbiaMd #BringsAllTheBoysToTheYard https://t.co/uUhX2MVvRA","Twitter Web Client",NA,NA,NA,TRUE,FALSE,2,0,"en","938791368280952838","Searching for a reason to try our Peppermint #BergerCookie #CakeShake? Well, here it is! It's #NationalCottonCandyDay &amp; this tasty treat has some #candycane #cottoncandy + peppermint ice cream, whipped cream, a Berger Cookie, peppermint stick &amp; crushed candy canes #HoCoMD https://t.co/HbERxLbyrs",NA,NA,NA,NA,NA,NA,NA,NA
"204","938876762506874880",2017-12-07 21:03:58,"161698693","HoCoGov","Don't forget #HoCoMD, @HoCoRec Christmas in the Park is TONIGHT, 12/7, 6 pm at  Centennial Park, 10000 MD 108, #EllicottCityMD. Come kick off the holiday season w/ a tree lighting ceremony, caroling, light refreshments &amp; a special visit from Santa Claus. Free fun for all ages. https://t.co/IuHieKczyj","TweetDeck",NA,NA,NA,FALSE,FALSE,2,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","938875746558337024",2017-12-07 20:59:56,"19299456","thehorizonfound","Thanks to @EnterpriseNow @WRGraceCo @FIRNonline @HCARRealtors &amp; a growing group of 25+ businesses and organizations that want #HoCoMD to #buildthebikeway! Add your voice here: https://t.co/tgoC5XmZXc https://t.co/1DrwWpoRCp","Twitter Web Client",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","938870754137071616",2017-12-07 20:40:05,"3374194737","PerfWindowTint","When you entrust your vehicle to us, you know that you are getting the highest quality service available. 
https://t.co/PP2aGyZLal 
#HoCoAuto #Auto #ColumbiaMD https://t.co/uaVt5iUpMX","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","938861726937899008",2017-12-07 20:04:13,"707050415032893441","mygynaee","7 Ways to Treat Chronic Back Pain Without Surgery
https://t.co/zz9r97mpMy #chronicbackpain #hocomd https://t.co/4QNGWqPYBX","IFTTT",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","938860908532633603",2017-12-07 20:00:58,"19661811","HopkinsHowardC","7 Ways to Treat Chronic Back Pain Without Surgery
https://t.co/BksrDbgIuv #chronicbackpain #hocomd https://t.co/kbWoNljJpz","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","938849362284867584",2017-12-07 19:15:05,"61502851","terriwesterlund","Welcome #home to this renovated #Colonial with beautiful landscape, private deck &amp; flat backyard! Come in &amp; unwind. NO CPRA OR HOA!

10867 HARMEL DR, COLUMBIA, MD #hocomd 

$589,000 https://t.co/C4HZoRqh5W","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","938848733109813248",2017-12-07 19:12:35,"344289828","StevenSEdwards","RT @EdwPS: Are you part of a successful #HoCoMd #business? Join us at the @HoCoChamber #JingleMingle on Thursday, December 14 at the Reside…","Twitter Web Client",NA,NA,NA,FALSE,TRUE,0,1,"en",NA,NA,"937803568962260992","Are you part of a successful #HoCoMd #business? Join us at the @HoCoChamber #JingleMingle on Thursday, December 14 at the Residences in #Annapolis. #Register #today! https://t.co/kfQmiguD3k https://t.co/yAQCxVwfDZ",NA,NA,NA,NA,NA,NA
"211","938848141213872128",2017-12-07 19:10:14,"21483809","Treadstone71LLC","Crawl, walk, run Cyber Intelligence Training - sign up #columbiamd #nsagov #thefort Discounts end December 8 - less than 2 days left - https://t.co/F3fQcNtxAI","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","938845648652206083",2017-12-07 19:00:20,"1555524661","LeReveRealEstat","A potentially subdividable full acre of land with a well built rancher in the heart of Columbia! No HOA/Columbia regulations you would need to follow. This is the largest lot in the neighborhood! Zoned RSC!

10949 HILLTOP LN, #COLUMBIA, MD 21044 

$375,000

#hocomd #realestate https://t.co/rSBz9KMNh6","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","938838159550500867",2017-12-07 18:30:34,"330485128","TaylorLegal","Our focus in legal representation is to solve problems with innovative, affordable solutions.
https://t.co/88Q7Mkz3Xg 
#BusinessLaw #HoCoMD https://t.co/7yXoeFZyRc","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","938836133005447168",2017-12-07 18:22:31,"1420718684","ColumbiaSkiClub","Join us tonight for some fun times at @GloryDaysGrill Ellicott City 5PM-7PM for our monthly Happy Hour! https://t.co/7XiRldq2Ww #AllAreWelcome #ThinkSnow #HoCoMD #ColumbiaMD #WeDoMuchMoreThanSki https://t.co/z9Z0nom6PG","Hootsuite",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","938835940897902593",2017-12-07 18:21:45,"928674169","AlehouseCol","There is one thing we know this cold weather brings in &amp; that's DARK #BEER! We have a killer @OliverBrewingCo line up along with a special (limited/rare) guest feature from @foundersbrewing! #TapTakeover #HoCoMD #DrinkLocal https://t.co/lVwsU7BbQ5","Twitter for iPhone",NA,NA,NA,FALSE,FALSE,2,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","938828962385494016",2017-12-07 17:54:01,"847807825","UUColumbia","As part of #Chalica, we celebrate our 7 #UU Princples. We believe in a free and responsible search for truth and meaning. #UnitarianUniversalism #HoCoMD https://t.co/7iNX4zvb1P","Buffer",NA,NA,NA,FALSE,FALSE,1,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
